,application_id_current,target
0,100013,0.005177523135905813
1,100013,0.0034280563034361777
2,100013,0.0031269552296556997
3,100013,0.005177523135905813
4,100028,0.07008810660817312
5,100028,0.07008810660817312
6,100028,0.07008810660817312
7,100028,0.07008810660817312
8,100028,0.06777916634409359
9,100028,0.061401336038997896
10,100028,0.07008810660817312
11,100028,0.07008810660817312
12,100028,0.07047946805772873
13,100028,0.07008810660817312
14,100028,0.05647647486839296
15,100028,0.07008810660817312
16,100042,0.08163821772506055
17,100042,0.08163821772506055
18,100042,0.08163821772506055
19,100042,0.08163821772506055
20,100042,0.07895291394372562
21,100042,0.07903655332572436
22,100042,0.07849534589028237
23,100042,0.08167043599973363
24,100042,0.08139604260349981
25,100042,0.0789473472092188
26,100042,0.08250058600256123
27,100042,0.08163821772506055
28,100042,0.08204843423423801
29,100042,0.08163821772506055
30,100066,0.014593543897238681
31,100066,0.014377048237025618
32,100066,0.01290868737383738
33,100067,0.2681099584426698
34,100067,0.2663184523698008
35,100067,0.27049356504151184
36,100067,0.27049356504151184
37,100067,0.27049356504151184
38,100067,0.26857568685464484
39,100067,0.27049356504151184
40,100067,0.2687162746648769
41,100067,0.2683548346689623
42,100067,0.27049356504151184
43,100067,0.2663184523698008
44,100067,0.27096544464846883
45,100067,0.27049356504151184
46,100067,0.26790386095458163
47,100067,0.26722245682544504
48,100067,0.27049356504151184
49,100067,0.2684614366559613
50,100090,0.09882089163916577
51,100090,0.09381593776410865
52,100107,0.24136846813534021
53,100109,0.09001847602438878
54,100109,0.09388876762784713
55,100109,0.09747331879259484
56,100109,0.09001847602438878
57,100109,0.09210888167397267
58,100109,0.09001847602438878
59,100109,0.09001847602438878
60,100109,0.0956625077889511
61,100109,0.09457653552182838
62,100109,0.09198670770350123
63,100109,0.09001847602438878
64,100109,0.09001847602438878
65,100109,0.09001847602438878
66,100128,0.1493692653191858
67,100128,0.1516653590028456
68,100128,0.1493692653191858
69,100128,0.15108349954475667
70,100128,0.15108349954475667
71,100128,0.15108349954475667
72,100128,0.15006571926463336
73,100128,0.15078839239332228
74,100128,0.1499702287945265
75,100128,0.14901866928509858
76,100128,0.1499702287945265
77,100128,0.14901866928509858
78,100128,0.1493692653191858
79,100128,0.15006629806264757
80,100128,0.1493692653191858
81,100128,0.1493692653191858
82,100128,0.1477614872628648
83,100128,0.1493692653191858
84,100128,0.1493692653191858
85,100128,0.1493692653191858
86,100128,0.1498138694213201
87,100128,0.1493692653191858
88,100128,0.14849149076584256
89,100128,0.14849149076584256
90,100128,0.14849149076584256
91,100128,0.15108349954475667
92,100128,0.15108349954475667
93,100128,0.1493692653191858
94,100169,0.09106892306222115
95,100170,0.13537463187017493
96,100170,0.13537463187017493
97,100170,0.13892993308637944
98,100170,0.13892993308637944
99,100170,0.1313017467185953
100,100170,0.13225661151164195
101,100170,0.1345068296274343
102,100170,0.13512286060645345
103,100170,0.13668741984005736
104,100171,0.060084195141847256
105,100171,0.060084195141847256
106,100171,0.060084195141847256
107,100171,0.06766155841823306
108,100171,0.06191901739806033
109,100171,0.06890203535981416
110,100171,0.06191901739806033
111,100171,0.060084195141847256
112,100187,0.046181418639633286
113,100187,0.045719722647133434
114,100187,0.04825228719011771
115,100187,0.045719722647133434
116,100312,0.12421977573994816
117,100312,0.12041658938265946
118,100312,0.12041658938265946
119,100330,0.18227083950250392
120,100330,0.18227083950250392
121,100330,0.18689711446850907
122,100330,0.18505155813076624
123,100330,0.18482576085414015
124,100330,0.18227083950250392
125,100330,0.18227083950250392
126,100330,0.18227083950250392
127,100330,0.18227083950250392
128,100330,0.1835257585317455
129,100330,0.187716751959469
130,100330,0.1824736482443546
131,100386,0.057063929031090734
132,100386,0.05614187550770099
133,100386,0.0627322431846366
134,100386,0.0629748577661235
135,100386,0.05769640724887919
136,100386,0.05553769419623549
137,100416,0.02803429563931903
138,100422,0.0680952196526992
139,100422,0.06924732596803707
140,100422,0.0680952196526992
141,100422,0.0680952196526992
142,100422,0.06820166310297769
143,100422,0.0679119082622796
144,100422,0.06820166310297769
145,100422,0.0680952196526992
146,100426,0.06188289276994798
147,100426,0.06188289276994798
148,100426,0.06144156812708264
149,100426,0.062094315692474214
150,100426,0.0624568520986353
151,100426,0.062094315692474214
152,100426,0.06796717823333634
153,100426,0.06806616211124907
154,100426,0.0620935155204763
155,100426,0.06720239007588953
156,100426,0.06155320699969817
157,100426,0.06755861143881858
158,100426,0.06511288789224913
159,100426,0.061452543977947235
160,100426,0.06188289276994798
161,100426,0.06188289276994798
162,100517,0.048890876007938115
163,100517,0.048890876007938115
164,100517,0.048890876007938115
165,100517,0.04890064597974771
166,100517,0.048890876007938115
167,100517,0.04824500242227515
168,100517,0.048391129352634656
169,100517,0.0490650059219496
170,100517,0.04915906093171243
171,100517,0.048890876007938115
172,100517,0.048890876007938115
173,100517,0.04826717591936081
174,100517,0.048890876007938115
175,100517,0.048890876007938115
176,100551,0.15263966086217354
177,100551,0.15263966086217354
178,100551,0.1455644789952429
179,100551,0.15054117707921486
180,100551,0.15263966086217354
181,100561,0.18818664534652457
182,100561,0.1883685576588378
183,100561,0.18834582804006372
184,100561,0.1883685576588378
185,100561,0.18628964410412718
186,100561,0.18602965627545184
187,100561,0.19732481757547882
188,100622,0.07858623752649888
189,100622,0.07858623752649888
190,100622,0.07838659062683517
191,100622,0.07945512314982152
192,100622,0.08253118352490361
193,100622,0.07858623752649888
194,100752,0.12797143020776133
195,100752,0.12797143020776133
196,100752,0.12797143020776133
197,100752,0.12996212051893313
198,100752,0.12797143020776133
199,100753,0.19822457490209605
200,100753,0.20294934464457998
201,100753,0.2042158861370749
202,100753,0.20281320768469394
203,100753,0.196377602940972
204,100754,0.24588694213862525
205,100754,0.24863245148330657
206,100754,0.25002642326801894
207,100754,0.2523964480517012
208,100754,0.2524258447418073
209,100754,0.2465135845048068
210,100763,0.26442125821952694
211,100763,0.26674160314272033
212,100763,0.26442125821952694
213,100763,0.26442125821952694
214,100763,0.26442125821952694
215,100765,0.001364319815347579
216,100791,-0.005732733258141017
217,100797,0.012282320679624282
218,100797,0.014979101437096746
219,100830,0.021720928674779334
220,100830,0.01739174104548099
221,100830,0.024099587323584006
222,100830,0.024636792458143944
223,100830,0.026813840862722357
224,100913,0.30798698178996914
225,100913,0.30798698178996914
226,100913,0.30919822354030296
227,100913,0.30919822354030296
228,100913,0.30808046190864463
229,100913,0.30919822354030296
230,100913,0.30735142736247895
231,100913,0.30842830643283453
232,100913,0.30842830643283453
233,100913,0.30842830643283453
234,100913,0.30842830643283453
235,100913,0.3094737694561002
236,100913,0.30842830643283453
237,100913,0.30842830643283453
238,100913,0.30786891678966605
239,100913,0.30842830643283453
240,100983,0.2805889404396269
241,100983,0.278286232687879
242,100983,0.2795121451268123
243,100983,0.286901169193409
244,100984,0.060833437253497234
245,100984,0.060833437253497234
246,100984,0.060833437253497234
247,100984,0.060075739928007674
248,100984,0.06058642262706803
249,100984,0.06058642262706803
250,100984,0.06058642262706803
251,100984,0.06058642262706803
252,100984,0.06054083444692501
253,100984,0.06054083444692501
254,100984,0.06048144970745092
255,100984,0.06075168799220884
256,100984,0.06048144970745092
257,100984,0.06048144970745092
258,101020,0.14252313271478392
259,101024,0.007630808957722118
260,101024,0.007658466739980656
261,101024,0.007658466739980656
262,101024,0.007658466739980656
263,101024,0.012600433610951483
264,101024,0.012296431414767668
265,101024,0.007151023016886898
266,101024,0.008026968666015233
267,101024,0.008026968666015233
268,101024,0.007056907121941357
269,101024,0.007658466739980656
270,101026,0.04248730961105184
271,101026,0.04987213661028506
272,101026,0.04248730961105184
273,101026,0.042505219602261765
274,101026,0.04356662379807765
275,101026,0.041997408133399985
276,101026,0.04337275028091746
277,101026,0.04248730961105184
278,101051,0.003063847113953908
279,101051,0.003063847113953908
280,101051,0.003063847113953908
281,101051,0.0028038694145343206
282,101051,-0.0017556940085430173
283,101057,0.02608735804091615
284,101057,0.020947114824539554
285,101057,0.018440217293235132
286,101057,0.018440217293235132
287,101090,0.07467445009090092
288,101090,0.07467445009090092
289,101090,0.07467445009090092
290,101090,0.07467445009090092
291,101097,0.0338167719977939
292,101097,0.039922160266760334
293,101140,0.15121773242870964
294,101140,0.15334186773310637
295,101140,0.15334186773310637
296,101140,0.15334186773310637
297,101140,0.15334186773310637
298,101140,0.15795899911244105
299,101140,0.1529333009385886
300,101140,0.15121773242870964
301,101140,0.15121773242870964
302,101140,0.15121773242870964
303,101140,0.15366871346635197
304,101140,0.15138011152439246
305,101140,0.15073643237499937
306,101140,0.15121773242870964
307,101140,0.14827109036715042
308,101140,0.14897046427252952
309,101140,0.15121773242870964
310,101140,0.14897046427252952
311,101140,0.15121773242870964
312,101140,0.15138011152439246
313,101140,0.15138011152439246
314,101140,0.15121773242870964
315,101140,0.15121773242870964
316,101140,0.15121773242870964
317,101140,0.15121773242870964
318,101140,0.15121773242870964
319,101140,0.14759445252420222
320,101140,0.15121773242870964
321,101140,0.14981399629128714
322,101140,0.15121773242870964
323,101140,0.15121773242870964
324,101140,0.15121773242870964
325,101140,0.15121773242870964
326,101140,0.15121773242870964
327,101169,0.3297775503082956
328,101181,0.08441143193770036
329,101181,0.08441143193770036
330,101181,0.08441143193770036
331,101181,0.08404317022613282
332,101181,0.08404317022613282
333,101181,0.08448770128572669
334,101190,0.12682817583009923
335,101190,0.1270278227297629
336,101190,0.11910834853357834
337,101190,0.11910834853357834
338,101190,0.11910834853357834
339,101190,0.1270278227297629
340,101190,0.12661925593524517
